time_e_utc,time_e_utc_str,connectivity,iso,name_1,name_2,lat,lon
1598529600,27-Aug-2020 12:00:00,9,USA,Arkansas,Crittenden,35.118477,-90.23764
1598533200,27-Aug-2020 13:00:00,10,USA,Arkansas,Crittenden,35.118477,-90.23764
1598536800,27-Aug-2020 14:00:00,9,USA,Arkansas,Crittenden,35.118477,-90.23764
1598540400,27-Aug-2020 15:00:00,10,USA,Arkansas,Crittenden,35.118477,-90.23764
1598544000,27-Aug-2020 16:00:00,10,USA,Arkansas,Crittenden,35.118477,-90.23764
1598547600,27-Aug-2020 17:00:00,9,USA,Arkansas,Crittenden,35.118477,-90.23764
1598551200,27-Aug-2020 18:00:00,9,USA,Arkansas,Crittenden,35.118477,-90.23764
1598554800,27-Aug-2020 19:00:00,9,USA,Arkansas,Crittenden,35.118477,-90.23764
1598558400,27-Aug-2020 20:00:00,9,USA,Arkansas,Crittenden,35.118477,-90.23764
1598562000,27-Aug-2020 21:00:00,7,USA,Arkansas,Crittenden,35.118477,-90.23764
1598565600,27-Aug-2020 22:00:00,5,USA,Arkansas,Crittenden,35.118477,-90.23764
1598569200,27-Aug-2020 23:00:00,7,USA,Arkansas,Crittenden,35.118477,-90.23764
1598572800,28-Aug-2020 00:00:00,9,USA,Arkansas,Crittenden,35.118477,-90.23764
1598576400,28-Aug-2020 01:00:00,10,USA,Arkansas,Crittenden,35.118477,-90.23764
1598580000,28-Aug-2020 02:00:00,9,USA,Arkansas,Crittenden,35.118477,-90.23764
1598583600,28-Aug-2020 03:00:00,10,USA,Arkansas,Crittenden,35.118477,-90.23764
1598587200,28-Aug-2020 04:00:00,10,USA,Arkansas,Crittenden,35.118477,-90.23764
1598590800,28-Aug-2020 05:00:00,10,USA,Arkansas,Crittenden,35.118477,-90.23764
